Ad_ID,Ad_URL,Ad_Type
CR564865577554804736,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR564865577554804736,Image
CR56486585243271168,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR56486585243271168,Image
CR564897463392010240,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR564897463392010240,Image
CR564928249717587968,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR564928249717587968,Image
CR564945841903632384,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR564945841903632384,Image
CR564953538485026816,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR564953538485026816,Image
CR564985424322232320,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR564985424322232320,Image
CR564998618461765632,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR564998618461765632,Image
CR565020608694321152,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565020608694321152,Image
CR565033802833854464,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565033802833854464,Image
CR565038200880365568,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565038200880365568,Image
CR565104171578032128,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565104171578032128,Image
CR565126161810587648,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565126161810587648,Image
CR565139355950120960,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565139355950120960,Image
CR565147052531515392,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565147052531515392,Image
CR565161346182676480,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565161346182676480,Image
CR565191032996626432,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565191032996626432,Image
CR56521769615360000,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR56521769615360000,Image
CR565227316880343040,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565227316880343040,Image
CR565244909066387456,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565244909066387456,Image
CR565280093438476288,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565280093438476288,Image
CR565302083671031808,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565302083671031808,Image
CR56531665220009984,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR56531665220009984,Image
CR565350462182653952,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565350462182653952,Image
CR565358158764048384,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565358158764048384,Image
CR56536063266521088,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR56536063266521088,Image
CR565407636787298304,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565407636787298304,Image
CR565420830926831616,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565420830926831616,Image
CR565442821159387136,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565442821159387136,Image
CR565460413345431552,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565460413345431552,Image
CR565463711880314880,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565463711880314880,Image
CR565478005531475968,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565478005531475968,Image
CR565513189903564800,https://transparencyreport.google.com/political-ads/library/advertiser/AR68737343799951360/creative/CR565513189903564800,Image
