Ad_ID,Ad_URL,Ad_Type
CR289866586892795904,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR289866586892795904,Image
CR289881980055584768,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR289881980055584768,Text
CR289952348799762432,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR289952348799762432,Image
CR289969940985806848,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR289969940985806848,Image
CR289991931218362368,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR289991931218362368,Image
CR290055702892773376,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290055702892773376,Image
CR2900649113026560,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR2900649113026560,Image
CR290145862846251008,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290145862846251008,Image
CR290148061869506560,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290148061869506560,Image
CR290161256009039872,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290161256009039872,Image
CR290183246241595392,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290183246241595392,Image
CR290233823776473088,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290233823776473088,Image
CR29025045388984320,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR29025045388984320,Image
CR290298694962511872,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290298694962511872,Image
CR290321784706695168,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290321784706695168,Image
CR290374561264828416,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290374561264828416,Image
CR290392153450872832,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290392153450872832,Image
CR290394352474128384,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290394352474128384,Image
CR290407546613661696,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290407546613661696,Image
CR290429536846217216,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290429536846217216,Image
CR290442730985750528,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290442730985750528,Image
CR29044836598284288,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR29044836598284288,Image
CR290484512427606016,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290484512427606016,Image
CR290515298753183744,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290515298753183744,Image
CR290535089962483712,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290535089962483712,Image
CR290548284102017024,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290548284102017024,Image
CR29058030737817600,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR29058030737817600,Image
CR290625249915961344,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290625249915961344,Image
CR290708812799672320,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290708812799672320,Image
CR290711011822927872,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290711011822927872,Image
CR290724205962461184,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290724205962461184,Image
CR290761314479898624,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290761314479898624,Image
CR290765987404316672,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290765987404316672,Image
CR290772584474083328,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290772584474083328,Image
CR29077821947117568,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR29077821947117568,Image
CR290796773729894400,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290796773729894400,Image
CR290867142474072064,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290867142474072064,Image
CR290884734660116480,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290884734660116480,Image
CR290932013660110848,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290932013660110848,Image
CR29093215109906432,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR29093215109906432,Image
CR290937511218249728,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290937511218249728,Image
CR290955103404294144,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290955103404294144,Image
CR290957302427549696,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290957302427549696,Image
CR290970496567083008,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290970496567083008,Image
CR290992486799638528,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR290992486799638528,Image
CR291005680939171840,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291005680939171840,Image
CR291027671171727360,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291027671171727360,Image
CR291040865311260672,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291040865311260672,Image
CR291095840892649472,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291095840892649472,Image
CR291111234055438336,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291111234055438336,Image
CR29113006319206400,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR29113006319206400,Image
CR291131025264738304,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291131025264738304,Image
CR29115205342461952,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR29115205342461952,Image
CR291166209636827136,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291166209636827136,Image
CR291188199869382656,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291188199869382656,Image
CR291194796939149312,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291194796939149312,Image
CR291218986194960384,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291218986194960384,Image
CR291236578381004800,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291236578381004800,Image
CR291238777404260352,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291238777404260352,Image
CR291271762753093632,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291271762753093632,Image
CR291273961776349184,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291273961776349184,Image
CR291287155915882496,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291287155915882496,Image
CR291306947125182464,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291306947125182464,Image
CR291322340287971328,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291322340287971328,Image
CR291359723683315712,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291359723683315712,Image
CR291377315869360128,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291377315869360128,Image
CR291379514892615680,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291379514892615680,Image
CR291412500241448960,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291412500241448960,Image
CR291427893404237824,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291427893404237824,Image
CR291463077776326656,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291463077776326656,Image
CR291500461171671040,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291500461171671040,Image
CR291518053357715456,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291518053357715456,Image
CR291520252380971008,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291520252380971008,Image
CR291533446520504320,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291533446520504320,Image
CR291568630892593152,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291568630892593152,Image
CR291582924543754240,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291582924543754240,Image
CR291588422101893120,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291588422101893120,Image
CR2916042275815424,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR2916042275815424,Image
CR29163583854084096,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR29163583854084096,Image
CR291660989869326336,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291660989869326336,Image
CR291693975218159616,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291693975218159616,Image
CR291711567404204032,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291711567404204032,Image
CR291729159590248448,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291729159590248448,Image
CR291731358613504000,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291731358613504000,Image
CR291781936148381696,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291781936148381696,Image
CR291799528334426112,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291799528334426112,Image
CR291814921497214976,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291814921497214976,Image
CR29183375063384064,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR29183375063384064,Image
CR291836911729770496,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291836911729770496,Image
CR29185574086639616,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR29185574086639616,Image
CR291869897078603776,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291869897078603776,Image
CR291872096101859328,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291872096101859328,Image
CR291885290241392640,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291885290241392640,Image
CR291891887311159296,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291891887311159296,Image
CR291942464846036992,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291942464846036992,Image
CR291957583130918912,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291957583130918912,Image
CR291990843357659136,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291990843357659136,Image
CR291993042380914688,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR291993042380914688,Image
CR292083202334392320,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292083202334392320,Image
CR292096396473925632,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292096396473925632,Image
CR292116187683225600,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292116187683225600,Image
CR292118386706481152,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292118386706481152,Image
CR292151372055314432,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292151372055314432,Image
CR292166765218103296,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292166765218103296,Image
CR292173362287869952,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292173362287869952,Image
CR29218559435472896,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR29218559435472896,Image
CR292198651055308800,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292198651055308800,Image
CR292221740799492096,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292221740799492096,Image
CR292223939822747648,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292223939822747648,Image
CR292256925171580928,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292256925171580928,Image
CR292272318334369792,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292272318334369792,Image
CR292344886101803008,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292344886101803008,Text
CR292364677311102976,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292364677311102976,Image
CR292413055822725120,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292413055822725120,Image
CR292415254845980672,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292415254845980672,Image
CR292518608938991616,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292518608938991616,Image
CR292538400148291584,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292538400148291584,Image
CR292553793311080448,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292553793311080448,Image
CR292573584520380416,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292573584520380416,Image
CR292595574752935936,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292595574752935936,Image
CR292643953264558080,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292643953264558080,Image
CR292659346427346944,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292659346427346944,Image
CR292679137636646912,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292679137636646912,Image
CR292714322008735744,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292714322008735744,Image
CR292729715171524608,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292729715171524608,Image
CR292767098566868992,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292767098566868992,Image
CR292819875125002240,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292819875125002240,Image
CR292835268287791104,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292835268287791104,Image
CR292855059497091072,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292855059497091072,Image
CR292857258520346624,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292857258520346624,Image
CR292907836055224320,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292907836055224320,Image
CR292925428241268736,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292925428241268736,Image
CR292960612613357568,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292960612613357568,Image
CR292976005776146432,https://transparencyreport.google.com/political-ads/library/advertiser/AR25446822235340800/creative/CR292976005776146432,Image
