Ad_ID,Ad_URL,Ad_Type
CR432800487163559936,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR432800487163559936,Image
CR432818491666464768,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR432818491666464768,Image
CR432850583662100480,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR432850583662100480,Image
CR432910850643197952,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR432910850643197952,Image
CR43292308271005696,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43292308271005696,Image
CR432935589654822912,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR432935589654822912,Image
CR432936139410636800,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR432936139410636800,Image
CR432941224651915264,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR432941224651915264,Image
CR432941636968775680,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR432941636968775680,Image
CR43294507294261248,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43294507294261248,Image
CR432961428178075648,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR432961428178075648,Image
CR432969811954237440,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR432969811954237440,Image
CR432974622317608960,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR432974622317608960,Image
CR432994413526908928,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR432994413526908928,Image
CR433011593396092928,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433011593396092928,Image
CR433023550585044992,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433023550585044992,Image
CR433053237398994944,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433053237398994944,Image
CR43309488140189696,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43309488140189696,Image
CR433132333516718080,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433132333516718080,Image
CR433134463820496896,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433134463820496896,Image
CR433138999305961472,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433138999305961472,Image
CR433147245643169792,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433147245643169792,Image
CR433152330884448256,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433152330884448256,Image
CR43321445329141760,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43321445329141760,Image
CR433216102558859264,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433216102558859264,Image
CR433221462678044672,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433221462678044672,Image
CR433223111945486336,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433223111945486336,Image
CR43327080326234112,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43327080326234112,Image
CR433287983131525120,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433287983131525120,Image
CR433298978247802880,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433298978247802880,Image
CR433321380797218816,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433321380797218816,Image
CR433363437116981248,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433363437116981248,Image
CR433375394305933312,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433375394305933312,Image
CR433415938797207552,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433415938797207552,Image
CR433427208791392256,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433427208791392256,Image
CR433439715736158208,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433439715736158208,Image
CR433446312805924864,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433446312805924864,Image
CR433451398047203328,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433451398047203328,Image
CR433497577535569920,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433497577535569920,Image
CR433504174605336576,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433504174605336576,Image
CR433522179108241408,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433522179108241408,Image
CR433522728864055296,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433522728864055296,Image
CR433557363480330240,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433557363480330240,Image
CR433574543349514240,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433574543349514240,Image
CR433574955666374656,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433574955666374656,Image
CR433592547852419072,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433592547852419072,Image
CR433639826852413440,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433639826852413440,Image
CR433644912093691904,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433644912093691904,Image
CR433656869282643968,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433656869282643968,Image
CR43368174573322240,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43368174573322240,Image
CR433698788163452928,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433698788163452928,Image
CR43373259814600704,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43373259814600704,Image
CR433732873023913984,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433732873023913984,Image
CR433777953000652800,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433777953000652800,Image
CR43379856884367360,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43379856884367360,Image
CR433855537289887744,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433855537289887744,Image
CR433856018326224896,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433856018326224896,Image
CR433861928201224192,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433861928201224192,Image
CR433925150119821312,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433925150119821312,Image
CR433989883866906624,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR433989883866906624,Image
CR434014348000624640,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434014348000624640,Image
CR434015859829112832,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434015859829112832,Image
CR434060252611084288,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434060252611084288,Image
CR434060527488991232,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434060527488991232,Image
CR434067124558757888,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434067124558757888,Image
CR434095711861080064,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434095711861080064,Image
CR43409956015177728,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43409956015177728,Image
CR434110967584915456,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434110967584915456,Image
CR434130896233168896,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434130896233168896,Image
CR434137493302935552,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434137493302935552,Image
CR43415041256456192,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43415041256456192,Image
CR434201264977346560,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434201264977346560,Image
CR434207862047113216,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434207862047113216,Image
CR43421500887269376,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43421500887269376,Image
CR434236449349435392,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434236449349435392,Image
CR434278230791290880,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434278230791290880,Image
CR434278643108151296,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434278643108151296,Image
CR434295822977335296,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434295822977335296,Image
CR434318225526751232,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434318225526751232,Image
CR434401788410462208,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434401788410462208,Image
CR434436560465690624,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434436560465690624,Image
CR434436972782551040,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434436972782551040,Image
CR434444669363945472,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434444669363945472,Image
CR43445140387266560,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43445140387266560,Image
CR434487550317428736,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434487550317428736,Image
CR434489337023823872,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434489337023823872,Image
CR43450225628545024,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43450225628545024,Image
CR434507341526728704,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434507341526728704,Image
CR434526514260738048,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434526514260738048,Image
CR434538677608120320,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434538677608120320,Image
CR434557919061606400,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434557919061606400,Image
CR434559705768001536,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434559705768001536,Image
CR434572212712767488,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434572212712767488,Image
CR434658661814501376,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434658661814501376,Image
CR434665258884268032,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434665258884268032,Image
CR43468779887263744,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43468779887263744,Image
CR434700443256356864,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434700443256356864,Image
CR434712400445308928,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434712400445308928,Image
CR434740437991817216,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434740437991817216,Image
CR434759129689489408,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434759129689489408,Image
CR434764214930767872,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434764214930767872,Image
CR434772323829022720,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434772323829022720,Image
CR434788816503439360,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434788816503439360,Image
CR434823313680760832,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434823313680760832,Image
CR434841180744712192,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434841180744712192,Image
CR434848739887153152,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434848739887153152,Image
CR434858772930756608,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434858772930756608,Image
CR434911549488889856,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434911549488889856,Image
CR434964051169116160,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR434964051169116160,Image
CR435021912968527872,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435021912968527872,Image
CR435045689907478528,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435045689907478528,Image
CR435052286977245184,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435052286977245184,Image
CR435052699294105600,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435052699294105600,Image
CR435098329026658304,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435098329026658304,Image
CR435116058651656192,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435116058651656192,Image
CR435130077424910336,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435130077424910336,Image
CR435140247907467264,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435140247907467264,Image
CR435141759735955456,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435141759735955456,Image
CR435185327884206080,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435185327884206080,Image
CR43520594372722688,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43520594372722688,Image
CR435214877259202560,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435214877259202560,Image
CR435228208837689344,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435228208837689344,Image
CR435258307968499712,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435258307968499712,Image
CR435269303084777472,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435269303084777472,Image
CR435281397712683008,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435281397712683008,Image
CR43532551561674752,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43532551561674752,Image
CR435333761953955840,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435333761953955840,Image
CR435402343991738368,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435402343991738368,Image
CR435410040573132800,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435410040573132800,Image
CR435416087887085568,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435416087887085568,Image
CR435421722884177920,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435421722884177920,Image
CR435468864445218816,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435468864445218816,Image
CR435473262491729920,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435473262491729920,Image
CR435474499442311168,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435474499442311168,Image
CR435539782945210368,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435539782945210368,Image
CR435550778061488128,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435550778061488128,Image
CR435574417561485312,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435574417561485312,Image
CR435629393142874112,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435629393142874112,Image
CR435667738610892800,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435667738610892800,Image
CR435668425805660160,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435668425805660160,Image
CR435680520433565696,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435680520433565696,Image
CR435685605674844160,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435685605674844160,Image
CR435703197860888576,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435703197860888576,Image
CR435704709689376768,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435704709689376768,Image
CR435707595907399680,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435707595907399680,Image
CR435743879791116288,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435743879791116288,Image
CR435750889177743360,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435750889177743360,Image
CR435754393871056896,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435754393871056896,Image
CR435755974419021824,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435755974419021824,Image
CR435773978921926656,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435773978921926656,Image
CR43577631538413568,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR43577631538413568,Image
CR435798855372505088,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435798855372505088,Image
CR435896711907377152,https://transparencyreport.google.com/political-ads/library/advertiser/AR513786390496935936/creative/CR435896711907377152,Image
