Ad_ID,Ad_URL,Ad_Type
CR210430170320863232,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR210430170320863232,Image
CR210659143617347584,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR210659143617347584,Image
CR210767101915299840,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR210767101915299840,Text
CR211189108221935616,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR211189108221935616,Image
CR211392517873074176,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR211392517873074176,Text
CR211695295887572992,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR211695295887572992,Image
CR211773773530005504,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR211773773530005504,Text
CR211812256436977664,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR211812256436977664,Text
CR211837545204416512,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR211837545204416512,Image
CR211931416009637888,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR211931416009637888,Image
CR211978282692771840,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR211978282692771840,Image
CR212550715933982720,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR212550715933982720,Image
CR212896924657778688,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR212896924657778688,Image
CR213591541128626176,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR213591541128626176,Text
CR21418211631169536,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR21418211631169536,Image
CR214826705003479040,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR214826705003479040,Image
CR215503866727235584,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR215503866727235584,Image
CR215657729635647488,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR215657729635647488,Text
CR216186251131224064,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR216186251131224064,Text
CR216635264192217088,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR216635264192217088,Image
CR216784385456734208,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR216784385456734208,Image
CR216837574331727872,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR216837574331727872,Image
CR21724425619505152,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR21724425619505152,Text
CR217449727430492160,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR217449727430492160,Image
CR217661864455176192,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR217661864455176192,Text
CR218332497828642816,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR218332497828642816,Image
CR218653417784999936,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR218653417784999936,Image
CR218874419622182912,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR218874419622182912,Image
CR219159742889590784,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR219159742889590784,Image
CR219168538982612992,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR219168538982612992,Image
CR219240831872139264,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR219240831872139264,Image
CR219420052267466752,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR219420052267466752,Image
CR219522719165710336,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR219522719165710336,Text
CR219789213296492544,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR219789213296492544,Image
CR219852984970903552,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR219852984970903552,Image
CR21992156700868608,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR21992156700868608,Image
CR220176241389469696,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR220176241389469696,Image
CR220396968348745728,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR220396968348745728,Image
CR220407413709209600,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR220407413709209600,Image
CR22065686540976128,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR22065686540976128,Image
CR221607393211973632,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR221607393211973632,Image
CR221714458156728320,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR221714458156728320,Image
CR221839390165434368,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR221839390165434368,Image
CR222226555697364992,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR222226555697364992,Text
CR222426529374666752,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR222426529374666752,Image
CR222857331774324736,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR222857331774324736,Text
CR224027418304708608,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR224027418304708608,Image
CR224277900797411328,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR224277900797411328,Text
CR224628370128764928,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR224628370128764928,Text
CR225007495481917440,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR225007495481917440,Image
CR225021789133078528,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR225021789133078528,Image
CR225407305397567488,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR225407305397567488,Image
CR226673942792765440,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR226673942792765440,Image
CR22695844142645248,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR22695844142645248,Image
CR227160614127009792,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR227160614127009792,Image
CR227343957690941440,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR227343957690941440,Image
CR227623645961256960,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR227623645961256960,Image
CR228244457714089984,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR228244457714089984,Text
CR228372688257679360,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR228372688257679360,Image
CR229225771841880064,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR229225771841880064,Image
CR230283639466754048,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR230283639466754048,Image
CR230565114443464704,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR230565114443464704,Image
CR230789552254484480,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR230789552254484480,Image
CR230854973196337152,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR230854973196337152,Image
CR23092286803935232,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR23092286803935232,Text
CR231011516164341760,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR231011516164341760,Image
CR232725654792044544,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR232725654792044544,Image
CR232735550396694528,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR232735550396694528,Image
CR232744209050763264,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR232744209050763264,Image
CR233298500350115840,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR233298500350115840,Image
CR233651855899492352,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR233651855899492352,Image
CR234899801597018112,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR234899801597018112,Image
CR235258929582440448,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR235258929582440448,Image
CR236316659768360960,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR236316659768360960,Text
CR236874661919457280,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR236874661919457280,Image
CR237182937492094976,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR237182937492094976,Image
CR237304433526964224,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR237304433526964224,Image
CR237451768085086208,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR237451768085086208,Image
CR237956993678049280,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR237956993678049280,Image
CR237997400730370048,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR237997400730370048,Image
CR238554853125652480,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR238554853125652480,Text
CR238771456916324352,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR238771456916324352,Image
CR239165906712788992,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR239165906712788992,Image
CR23930595700637696,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR23930595700637696,Image
CR239455765465661440,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR239455765465661440,Image
CR239927318515023872,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR239927318515023872,Text
CR240366298532413440,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR240366298532413440,Text
CR240882519241654272,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR240882519241654272,Image
CR241047720863727616,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR241047720863727616,Image
CR24134142790729728,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR24134142790729728,Image
CR241734365875273728,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR241734365875273728,Image
CR241771336953757696,https://transparencyreport.google.com/political-ads/library/advertiser/AR312492199730216960/creative/CR241771336953757696,Text
