Ad_ID,Ad_URL,Ad_Type
CR549766121809510400,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR549766121809510400,Image
CR557381476782440448,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR557381476782440448,Image
CR561274160261627904,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR561274160261627904,Image
CR561482517715091456,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR561482517715091456,Image
CR572463202902736896,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR572463202902736896,Image
CR57730270333239296,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR57730270333239296,Image
CR61723696565321728,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR61723696565321728,Image
CR62075540286210048,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR62075540286210048,Image
CR64362524471984128,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR64362524471984128,Image
CR64643174814973952,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR64643174814973952,Image
CR68654193233100800,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR68654193233100800,Image
CR69269919744655360,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR69269919744655360,Image
CR71117099279319040,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR71117099279319040,Image
CR73298530348826624,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR73298530348826624,Image
CR7449741033996288,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR7449741033996288,Image
CR74706729866100736,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR74706729866100736,Image
CR7836769126973440,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR7836769126973440,Image
CR79718441304457216,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR79718441304457216,Image
CR83611124783644672,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR83611124783644672,Image
CR89254643091111936,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR89254643091111936,Image
CR90238568559017984,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR90238568559017984,Image
CR90258222329364480,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR90258222329364480,Image
CR90715619166519296,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR90715619166519296,Image
CR90821172282785792,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR90821172282785792,Image
CR90843712271155200,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR90843712271155200,Image
CR92736658977325056,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR92736658977325056,Image
CR9756378990116864,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR9756378990116864,Image
CR97858046700552192,https://transparencyreport.google.com/political-ads/library/advertiser/AR135010682042056704/creative/CR97858046700552192,Image
CR155241833432088576,https://transparencyreport.google.com/political-ads/library/advertiser/AR135243915946098688/creative/CR155241833432088576,Text
CR300201446438076416,https://transparencyreport.google.com/political-ads/library/advertiser/AR135243915946098688/creative/CR300201446438076416,Text
CR305338364763045888,https://transparencyreport.google.com/political-ads/library/advertiser/AR135243915946098688/creative/CR305338364763045888,Text
CR380504553050603520,https://transparencyreport.google.com/political-ads/library/advertiser/AR135243915946098688/creative/CR380504553050603520,Text
CR392643161421250560,https://transparencyreport.google.com/political-ads/library/advertiser/AR135243915946098688/creative/CR392643161421250560,Text
CR440727828560871424,https://transparencyreport.google.com/political-ads/library/advertiser/AR135243915946098688/creative/CR440727828560871424,Text
CR469156801208647680,https://transparencyreport.google.com/political-ads/library/advertiser/AR135243915946098688/creative/CR469156801208647680,Text
CR547946979821355008,https://transparencyreport.google.com/political-ads/library/advertiser/AR135243915946098688/creative/CR547946979821355008,Text
