Ad_ID,Ad_URL,Ad_Type
CR159402797748453376,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR159402797748453376,Text
CR161341099309268992,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR161341099309268992,Text
CR16765353300328448,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR16765353300328448,Text
CR169403955514703872,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR169403955514703872,Text
CR171127989747056640,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR171127989747056640,Text
CR174741328553312256,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR174741328553312256,Text
CR177703412878540800,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR177703412878540800,Text
CR178129679792734208,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR178129679792734208,Text
CR201075731550175232,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR201075731550175232,Text
CR203040215231627264,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR203040215231627264,Text
CR20563410060050432,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR20563410060050432,Text
CR206351463218151424,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR206351463218151424,Text
CR213795981571915776,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR213795981571915776,Text
CR216118150129778688,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR216118150129778688,Text
CR217023048199438336,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR217023048199438336,Text
CR232313612809535488,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR232313612809535488,Text
CR240871730283806720,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR240871730283806720,Text
CR249808560794370048,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR249808560794370048,Text
CR253538928869507072,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR253538928869507072,Text
CR254336074799644672,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR254336074799644672,Text
CR275740267657560064,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR275740267657560064,Text
CR282817824005554176,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR282817824005554176,Text
CR285793858384560128,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR285793858384560128,Text
CR287843691656118272,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR287843691656118272,Text
CR288386850400239616,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR288386850400239616,Text
CR290353876702330880,https://transparencyreport.google.com/political-ads/library/advertiser/AR507446606451179520/creative/CR290353876702330880,Text
