Ad_ID,Ad_URL,Ad_Type
CR49101990273220608,https://transparencyreport.google.com/political-ads/library/advertiser/AR100207290732249088/creative/CR49101990273220608,Text
CR463105089209368576,https://transparencyreport.google.com/political-ads/library/advertiser/AR10057920054034432/creative/CR463105089209368576,Text
CR483300918788358144,https://transparencyreport.google.com/political-ads/library/advertiser/AR10057920054034432/creative/CR483300918788358144,Text
CR539595914130489344,https://transparencyreport.google.com/political-ads/library/advertiser/AR10057920054034432/creative/CR539595914130489344,Text
CR105271160253448192,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR105271160253448192,Text
CR106723546394263552,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR106723546394263552,Text
CR110074857835724800,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR110074857835724800,Text
CR143818045058449408,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR143818045058449408,Text
CR14821966498234368,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR14821966498234368,Text
CR170363279409938432,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR170363279409938432,Text
CR200287862749396992,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR200287862749396992,Text
CR209959785502605312,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR209959785502605312,Text
CR229374343350583296,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR229374343350583296,Text
CR239822521313001472,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR239822521313001472,Text
CR264597198346387456,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR264597198346387456,Text
CR267137894840270848,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR267137894840270848,Text
CR284474994187042816,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR284474994187042816,Text
CR295010789482299392,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR295010789482299392,Text
CR305304142463631360,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR305304142463631360,Text
CR305471268231053312,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR305471268231053312,Text
CR306479314235293696,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR306479314235293696,Text
CR318419117159743488,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR318419117159743488,Text
CR340999581300948992,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR340999581300948992,Text
CR341614414459305984,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR341614414459305984,Text
CR346988827295875072,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR346988827295875072,Text
CR356358040754061312,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR356358040754061312,Text
CR357210162265587712,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR357210162265587712,Text
CR382006073617285120,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR382006073617285120,Text
CR384847211663458304,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR384847211663458304,Text
CR390454514806685696,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR390454514806685696,Text
CR399316784684990464,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR399316784684990464,Text
CR414120609241366528,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR414120609241366528,Text
CR421838974709923840,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR421838974709923840,Text
CR458963366346489856,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR458963366346489856,Text
CR470362828025364480,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR470362828025364480,Text
CR470677013473001472,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR470677013473001472,Text
CR510191537229922304,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR510191537229922304,Text
CR539095498900897792,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR539095498900897792,Text
CR539491323086897152,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR539491323086897152,Text
CR543956233648865280,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR543956233648865280,Text
CR544109271923556352,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR544109271923556352,Text
CR58175847420395520,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR58175847420395520,Text
CR93775697465573376,https://transparencyreport.google.com/political-ads/library/advertiser/AR100838960162406400/creative/CR93775697465573376,Text
CR10020674097643520,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR10020674097643520,Text
CR100704682304864256,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR100704682304864256,Text
CR100828927118802944,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR100828927118802944,Text
CR101370161717575680,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR101370161717575680,Text
CR101429672784429056,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR101429672784429056,Text
CR101549107234996224,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR101549107234996224,Text
CR101698915694280704,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR101698915694280704,Text
CR101921841676812288,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR101921841676812288,Text
CR10258031170289664,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR10258031170289664,Text
CR102629239970332672,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR102629239970332672,Text
CR102643121304633344,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR102643121304633344,Text
CR103061348040048640,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR103061348040048640,Text
CR103285648412114944,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR103285648412114944,Text
CR103335538752225280,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR103335538752225280,Text
CR103538536086503424,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR103538536086503424,Text
CR103765722676592640,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR103765722676592640,Text
CR103975179641683968,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR103975179641683968,Text
CR104226418048630784,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR104226418048630784,Text
CR104807372504956928,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR104807372504956928,Text
CR104880902345064448,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR104880902345064448,Text
CR105021639833419776,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR105021639833419776,Text
CR105349019420590080,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR105349019420590080,Text
CR105451548879880192,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR105451548879880192,Text
CR105531950667661312,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR105531950667661312,Text
CR105807928086233088,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR105807928086233088,Text
CR106020821025161216,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR106020821025161216,Text
CR106096000132710400,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR106096000132710400,Text
CR106174202897235968,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR106174202897235968,Text
CR106372664746049536,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR106372664746049536,Text
CR1067213473710080,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR1067213473710080,Text
CR106762029301235712,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR106762029301235712,Text
CR10776725780692992,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR10776725780692992,Text
CR108204451117924352,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR108204451117924352,Text
CR108637108943454208,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR108637108943454208,Text
CR108686449527750656,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR108686449527750656,Text
CR108780595210878976,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR108780595210878976,Text
CR109191125364899840,https://transparencyreport.google.com/political-ads/library/advertiser/AR101121809528651776/creative/CR109191125364899840,Text
