Ad_ID,Ad_URL,Ad_Type
CR501170594079834112,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR501170594079834112,Text
CR501733544033255424,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR501733544033255424,Text
CR502142562358788096,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR502142562358788096,Text
CR502274503754121216,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR502274503754121216,Text
CR503580723567919104,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR503580723567919104,Text
CR503800625893474304,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR503800625893474304,Text
CR503844606358585344,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR503844606358585344,Text
CR504082100870184960,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR504082100870184960,Text
CR504908933614272512,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR504908933614272512,Text
CR509614843381153792,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR509614843381153792,Text
CR511149761613529088,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR511149761613529088,Text
CR511224528404217856,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR511224528404217856,Text
CR512288855659905024,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR512288855659905024,Text
CR513379571194658816,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR513379571194658816,Text
CR516950784961675264,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR516950784961675264,Text
CR517029949798875136,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR517029949798875136,Text
CR517979927845273600,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR517979927845273600,Text
CR52215807203082240,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR52215807203082240,Text
CR522923332123754496,https://transparencyreport.google.com/political-ads/library/advertiser/AR186565133001031680/creative/CR522923332123754496,Text
