Ad_ID,Ad_URL,Ad_Type
CR77501825862860800,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77501825862860800,Text
CR77538109746577408,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77538109746577408,Text
CR77572194607038464,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77572194607038464,Text
CR77590886304710656,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77590886304710656,Text
CR77660155537260544,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77660155537260544,Text
CR77671425531445248,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77671425531445248,Text
CR77747841589575680,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77747841589575680,Text
CR77783300839571456,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77783300839571456,Text
CR77859442019794944,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77859442019794944,Text
CR77876484450025472,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77876484450025472,Text
CR77878958351187968,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77878958351187968,Text
CR77889953467465728,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77889953467465728,Text
CR77924038327926784,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77924038327926784,Text
CR77938331979087872,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77938331979087872,Text
CR77949327095365632,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77949327095365632,Text
CR77959222700015616,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77959222700015616,Text
CR77960322211643392,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77960322211643392,Text
CR77971317327921152,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77971317327921152,Text
CR77975715374432256,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR77975715374432256,Text
CR78074396543025152,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78074396543025152,Text
CR78093363118604288,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78093363118604288,Text
CR78101059699998720,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78101059699998720,Text
CR78153836258131968,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78153836258131968,Text
CR78163731862781952,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78163731862781952,Text
CR7820551330463744,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR7820551330463744,Text
CR78243996211609600,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78243996211609600,Text
CR78257190351142912,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78257190351142912,Text
CR78355871519735808,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78355871519735808,Text
CR78372639072059392,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78372639072059392,Text
CR78381435165081600,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78381435165081600,Text
CR78382534676709376,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78382534676709376,Text
CR78445206839492608,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78445206839492608,Text
CR78470770484838400,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78470770484838400,Text
CR78513376560414720,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78513376560414720,Text
CR78557357025525760,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78557357025525760,Text
CR7860133749063680,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR7860133749063680,Text
CR78706615728996352,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78706615728996352,Text
CR78726681816203264,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR78726681816203264,Text
