Ad_ID,Ad_URL,Ad_Type
CR344368691086884864,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR344368691086884864,Text
CR344376387668279296,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR344376387668279296,Text
CR344446756412456960,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR344446756412456960,Text
CR344493210778730496,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR344493210778730496,Image
CR344532518319423488,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR344532518319423488,Text
CR344572375615930368,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR344572375615930368,Text
CR344656763133362176,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR344656763133362176,Text
CR344697719941496832,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR344697719941496832,Text
CR34471338798219264,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR34471338798219264,Text
CR344728231389167616,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR344728231389167616,Text
CR34474637333102592,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR34474637333102592,Text
CR344800799156600832,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR344800799156600832,Text
CR344832684993806336,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR344832684993806336,Text
CR344867869365895168,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR344867869365895168,Text
CR344939337621700608,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR344939337621700608,Text
CR345009706365878272,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345009706365878272,Text
CR345061383412383744,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345061383412383744,Text
CR345095468272844800,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345095468272844800,Text
CR345149344342605824,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345149344342605824,Text
CR345190301150740480,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345190301150740480,Text
CR345194149441437696,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345194149441437696,Text
CR34520954260422656,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR34520954260422656,Image
CR345220812598411264,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345220812598411264,Text
CR345236892955967488,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345236892955967488,Image
CR345273589156544512,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345273589156544512,Text
CR345315095720493056,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345315095720493056,Text
CR345353853505372160,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345353853505372160,Text
CR345361550086766592,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345361550086766592,Text
CR345395634947227648,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345395634947227648,Text
CR345414326644899840,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345414326644899840,Text
CR34542807054024704,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR34542807054024704,Text
CR345494590993727488,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345494590993727488,Text
CR345536372435582976,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345536372435582976,Text
CR345545993162326016,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345545993162326016,Text
CR345624333365805056,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345624333365805056,Text
CR34576891914485760,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR34576891914485760,Text
CR345799155714621440,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345799155714621440,Text
CR345836539109965824,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345836539109965824,Text
CR345846434714615808,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345846434714615808,Text
CR345893988592517120,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345893988592517120,Text
CR345905808342515712,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345905808342515712,Text
CR345914604435537920,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345914604435537920,Text
CR345924500040187904,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR345924500040187904,Text
