Ad_ID,Ad_URL,Ad_Type
CR340017236381007872,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR340017236381007872,Text
CR348078580757954560,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR348078580757954560,Text
CR358070942431182848,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR358070942431182848,Text
CR371542433772601344,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR371542433772601344,Text
CR378759353219416064,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR378759353219416064,Text
CR385514752660471808,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR385514752660471808,Text
CR389877614799486976,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR389877614799486976,Text
CR391784992595771392,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR391784992595771392,Text
CR393255314520014848,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR393255314520014848,Text
CR397660782734606336,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR397660782734606336,Text
CR428158211632136192,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR428158211632136192,Text
CR43381918468669440,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR43381918468669440,Text
CR435195086049902592,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR435195086049902592,Text
CR445609660188196864,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR445609660188196864,Text
CR454053909489516544,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR454053909489516544,Text
CR458236726599483392,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR458236726599483392,Text
CR492805028579377152,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR492805028579377152,Text
CR494224291932405760,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR494224291932405760,Text
CR494445568647495680,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR494445568647495680,Text
CR495852943531048960,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR495852943531048960,Text
CR507885998785429504,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR507885998785429504,Text
CR510348904831647744,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR510348904831647744,Text
CR510391510907224064,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR510391510907224064,Text
CR545392539432124416,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR545392539432124416,Text
CR552077570129002496,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR552077570129002496,Text
CR55766817443938304,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR55766817443938304,Text
CR68573928884273152,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR68573928884273152,Text
CR75430758272991232,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR75430758272991232,Text
CR79269977999278080,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR79269977999278080,Text
CR95243682927607808,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR95243682927607808,Text
CR98769541839978496,https://transparencyreport.google.com/political-ads/library/advertiser/AR469904469115535360/creative/CR98769541839978496,Text
CR123344313915539456,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR123344313915539456,Image
CR150151506912346112,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR150151506912346112,Text
CR152979450818985984,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR152979450818985984,Image
CR155288425237315584,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR155288425237315584,Text
CR165786562259320832,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR165786562259320832,Image
CR217015008020660224,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR217015008020660224,Text
CR237281206343827456,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR237281206343827456,Text
CR245571524017258496,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR245571524017258496,Text
CR246851355551989760,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR246851355551989760,Text
CR306383313126293504,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR306383313126293504,Text
CR324103042519531520,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR324103042519531520,Text
CR346902515633094656,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR346902515633094656,Text
CR348661734237536256,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR348661734237536256,Text
CR421282278228885504,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR421282278228885504,Text
CR435017377483063296,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR435017377483063296,Text
CR439286781133717504,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR439286781133717504,Text
CR472510723990224896,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR472510723990224896,Text
CR522824376077254656,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR522824376077254656,Text
CR540205455889137664,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR540205455889137664,Text
CR71703551293784064,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR71703551293784064,Text
CR82469969152966656,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR82469969152966656,Text
CR95334255197945856,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR95334255197945856,Text
CR95699293058367488,https://transparencyreport.google.com/political-ads/library/advertiser/AR470118186688184320/creative/CR95699293058367488,Text
CR100752373621719040,https://transparencyreport.google.com/political-ads/library/advertiser/AR470291909525372928/creative/CR100752373621719040,Image
CR100790031894970368,https://transparencyreport.google.com/political-ads/library/advertiser/AR470291909525372928/creative/CR100790031894970368,Image
CR101696029476257792,https://transparencyreport.google.com/political-ads/library/advertiser/AR470291909525372928/creative/CR101696029476257792,Image
CR102746200519737344,https://transparencyreport.google.com/political-ads/library/advertiser/AR470291909525372928/creative/CR102746200519737344,Text
CR104233702313164800,https://transparencyreport.google.com/political-ads/library/advertiser/AR470291909525372928/creative/CR104233702313164800,Image
CR104851627847974912,https://transparencyreport.google.com/political-ads/library/advertiser/AR470291909525372928/creative/CR104851627847974912,Text
CR10511331161538560,https://transparencyreport.google.com/political-ads/library/advertiser/AR470291909525372928/creative/CR10511331161538560,Image
