Ad_ID,Ad_URL,Ad_Type
CR92195699256459264,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR92195699256459264,Image
CR9237684379713536,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR9237684379713536,Image
CR92393061593645056,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR92393061593645056,Image
CR92398146834923520,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR92398146834923520,Image
CR92470714602356736,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR92470714602356736,Image
CR92541083346534400,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR92541083346534400,Image
CR92728962395930624,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR92728962395930624,Image
CR92810876012199936,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR92810876012199936,Image
CR93146501936578560,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR93146501936578560,Image
CR93237486523777024,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR93237486523777024,Image
CR93250680663310336,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR93250680663310336,Image
CR93383309253410816,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR93383309253410816,Text
CR93407154911838208,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR93407154911838208,Text
CR9412369289576448,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR9412369289576448,Image
CR94370670695153664,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR94370670695153664,Image
CR94380703738757120,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR94380703738757120,Image
CR94486119416070144,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR94486119416070144,Image
CR94539308291063808,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR94539308291063808,Image
CR94568445349199872,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR94568445349199872,Image
CR94644861407330304,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR94644861407330304,Image
CR94764983052664832,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR94764983052664832,Image
CR9512424847704064,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR9512424847704064,Image
CR95291924000276480,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR95291924000276480,Image
CR9533865324445696,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR9533865324445696,Image
CR95489286337462272,https://transparencyreport.google.com/political-ads/library/advertiser/AR282266625082654720/creative/CR95489286337462272,Image
